[    0,  7193,  7197,  6575,  7197,  7197,  6580,  7197,  7193,  7193,  7197,  7152,  7197,  7193,  7197,  6575,  7197,  7197,  7193,  6580,  7197]
[ 7193,     0,   546,   593,   546,   546,  1115,   546,     0,     0,   546,   587,   546,     0,   546,   593,   546,   546,     0,  1115,   546]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 6575,   593,  1115,     0,  1115,  1115,   522,  1115,   593,   593,  1115,  1071,  1115,   593,  1115,     0,  1115,  1115,   593,   522,  1115]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 6580,  1115,   593,   522,   593,   593,     0,   593,  1115,  1115,   593,   549,   593,  1115,   593,   522,   593,   593,  1115,     0,   593]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 7193,     0,   546,   593,   546,   546,  1115,   546,     0,     0,   546,   587,   546,     0,   546,   593,   546,   546,     0,  1115,   546]
[ 7193,     0,   546,   593,   546,   546,  1115,   546,     0,     0,   546,   587,   546,     0,   546,   593,   546,   546,     0,  1115,   546]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 7152,   587,    43,  1071,    43,    43,   549,    43,   587,   587,    43,     0,    43,   587,    43,  1071,    43,    43,   587,   549,    43]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 7193,     0,   546,   593,   546,   546,  1115,   546,     0,     0,   546,   587,   546,     0,   546,   593,   546,   546,     0,  1115,   546]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 6575,   593,  1115,     0,  1115,  1115,   522,  1115,   593,   593,  1115,  1071,  1115,   593,  1115,     0,  1115,  1115,   593,   522,  1115]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
[ 7193,     0,   546,   593,   546,   546,  1115,   546,     0,     0,   546,   587,   546,     0,   546,   593,   546,   546,     0,  1115,   546]
[ 6580,  1115,   593,   522,   593,   593,     0,   593,  1115,  1115,   593,   549,   593,  1115,   593,   522,   593,   593,  1115,     0,   593]
[ 7197,   546,     0,  1115,     0,     0,   593,     0,   546,   546,     0,    43,     0,   546,     0,  1115,     0,     0,   546,   593,     0]
