[    0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0]
[    0,     0,     0,     0, 12031,   570,     0,   570,   570,     0,   842,   503,   655,     0,  1040,     0,     0,   777, 12141,   777,     0]
[    0,     0,     0,     0, 12031,   570,     0,   570,   568,     0,   842,   503,   655,     0,  1038,     0,     0,   777, 12140,   777,     0]
[    0,     0,     0,     0, 12031,   570,     0,   570,   568,     0,   842,   503,   655,     0,  1038,     0,     0,   777, 12140,   777,     0]
[    0, 12031, 12031, 12031,     0, 12074, 12031, 12074, 12074, 12031, 12074, 12145, 12220, 12031, 12078, 12031, 12031, 12145,   517, 12145, 12031]
[    0,   570,   570,   570, 12074,     0,   570,     0,     0,   568,   976,   635,  1038,   568,   651,   570,   570,   910, 12000,   910,   568]
[    0,     0,     0,     0, 12031,   570,     0,   570,   570,     0,   842,   503,   655,     0,  1040,     0,     0,   777, 12140,   777,     0]
[    0,   570,   570,   570, 12074,     0,   570,     0,     0,   568,   976,   635,  1038,   568,   651,   568,   570,   909, 12000,   910,   568]
[    0,   570,   568,   568, 12074,     0,   570,     0,     0,   568,   976,   635,  1038,   568,   651,   568,   570,   909, 12000,   909,   568]
[    0,     0,     0,     0, 12031,   568,     0,   568,   568,     0,   842,   502,   655,     0,  1038,     0,     0,   776, 12140,   776,     0]
[    0,   842,   842,   842, 12074,   976,   842,   976,   976,   842,     0,   772,  1312,   842,  1446,   842,   842,   498, 11999,   498,   842]
[    0,   503,   503,   503, 12145,   635,   503,   635,   635,   502,   772,     0,   972,   502,  1105,   503,   503,   843, 11887,   843,   502]
[    0,   655,   655,   655, 12220,  1038,   655,  1038,  1038,   655,  1312,   972,     0,   655,   568,   655,   655,  1246, 12144,  1246,   655]
[    0,     0,     0,     0, 12031,   568,     0,   568,   568,     0,   842,   502,   655,     0,  1038,     0,     0,   776, 12140,   776,     0]
[    0,  1040,  1038,  1038, 12078,   651,  1040,   651,   651,  1038,  1446,  1105,   568,  1038,     0,  1038,  1040,  1379, 12004,  1379,  1038]
[    0,     0,     0,     0, 12031,   570,     0,   568,   568,     0,   842,   503,   655,     0,  1038,     0,     0,   777, 12140,   776,     0]
[    0,     0,     0,     0, 12031,   570,     0,   570,   570,     0,   842,   503,   655,     0,  1040,     0,     0,   777, 12141,   777,     0]
[    0,   777,   777,   777, 12145,   910,   777,   909,   909,   776,   498,   843,  1246,   776,  1379,   777,   777,     0, 12070,     0,   776]
[    0, 12141, 12140, 12140,   517, 12000, 12140, 12000, 12000, 12140, 11999, 11887, 12144, 12140, 12004, 12140, 12141, 12070,     0, 12070, 12140]
[    0,   777,   777,   777, 12145,   910,   777,   910,   909,   776,   498,   843,  1246,   776,  1379,   776,   777,     0, 12070,     0,   776]
[    0,     0,     0,     0, 12031,   568,     0,   568,   568,     0,   842,   502,   655,     0,  1038,     0,     0,   776, 12140,   776,     0]
