[    0, 46128, 44789, 43922, 39127, 44518, 37387, 44518, 38495, 44214, 36700, 44403, 36982, 42543, 36700, 40412, 46597, 45729, 44479, 42543, 46128]
[46128,     0, 25078,   717, 29658, 24934, 29712, 30725, 29494, 22766, 26804,  1035, 26945, 22939, 26804, 11606, 25583,   133, 25069, 22939,     0]
[44789, 25078,     0, 24193,  8898,   119,  9682,   119,  9106,  4315, 11679, 31045, 11652,  5062, 11738, 32108,   870, 30900,   135,  5062, 30906]
[43922,   717, 24193,     0, 33683, 24052, 28441, 24052, 28750, 28306, 25750,  1752, 31102, 22140, 30961, 11719, 25044,   850, 24184, 22140,   717]
[39127, 29658,  8898, 33683,     0,  8888,   784,  8947,   212, 11306,  3435, 29451,  3349, 11591,  3435, 19828,  8698, 29589,  8900, 11591, 29658]
[44518, 24934,   119, 24052,  8888,     0,  9672,     0,  8900,  4417, 11527, 24648, 11685,  5164, 11527, 31914,   989, 30719,   254,  5164, 24934]
[37387, 29712,  9682, 28441,   784,  9672,     0,  9731,   996, 11958,  4087, 28401,  4001, 10771,  4087, 19988,  9482, 29643,  9684, 10771, 29712]
[44518, 30725,   119, 24052,  8947,     0,  9731,     0,  8959,  4417, 11527, 31034, 11685,  5164, 11587, 31975,   989, 30719,   254,  5164, 30725]
[38495, 29494,  9106, 28750,   212,  8900,   996,  8959,     0, 11260,  3423, 29425,  3521, 11763,  3423, 19682,  8680, 29260,  8883, 11763, 29494]
[44214, 22766,  4315, 28306, 11306,  4417, 11958,  4417, 11260,     0,  8522, 22939,  8428,  1053,  8522, 29359,  3467, 22567,  4173,  1053, 22766]
[36700, 26804, 11679, 25750,  3435, 11527,  4087, 11527,  3423,  8522,     0, 26771,    94,  8851,     0, 21456, 11630, 26741, 11727,  8851, 26804]
[44403,  1035, 31045,  1752, 29451, 24648, 28401, 31034, 29425, 22939, 26771,     0, 26771, 21731, 26771, 12089, 25722,  1168, 31036, 21731,  1035]
[36982, 26945, 11652, 31102,  3349, 11685,  4001, 11685,  3521,  8428,    94, 26771,     0,  8757,    94, 21600, 11544, 26882, 11701,  8757, 26945]
[42543, 22939,  5062, 22140, 11591,  5164, 10771,  5164, 11763,  1053,  8851, 21731,  8757,     0,  8851, 29152,  4474, 22939,  5180,     0, 22939]
[36700, 26804, 11738, 30961,  3435, 11527,  4087, 11587,  3423,  8522,     0, 26771,    94,  8851,     0, 21456, 11630, 26741, 11787,  8851, 26804]
[40412, 11606, 32108, 11719, 19828, 31914, 19988, 31975, 19682, 29359, 21456, 12089, 21600, 29152, 21456,     0, 27853, 11643, 32060, 29152, 11606]
[46597, 25583,   870, 25044,  8698,   989,  9482,   989,  8680,  3467, 11630, 25722, 11544,  4474, 11630, 27853,     0, 25380,   735,  4474, 25583]
[45729,   133, 30900,   850, 29589, 30719, 29643, 30719, 29260, 22567, 26741,  1168, 26882, 22939, 26741, 11643, 25380,     0, 30755, 22939,   133]
[44479, 25069,   135, 24184,  8900,   254,  9684,   254,  8883,  4173, 11727, 31036, 11701,  5180, 11787, 32060,   735, 30755,     0,  5180, 30896]
[42543, 22939,  5062, 22140, 11591,  5164, 10771,  5164, 11763,  1053,  8851, 21731,  8757,     0,  8851, 29152,  4474, 22939,  5180,     0, 22939]
[46128,     0, 30906,   717, 29658, 24934, 29712, 30725, 29494, 22766, 26804,  1035, 26945, 22939, 26804, 11606, 25583,   133, 30896, 22939,     0]
