[    0, 23535, 19734, 19801, 19930, 19731, 19470, 23537, 19804, 19996, 19279, 19734, 20263, 19804, 20265, 24610, 20263, 23535, 24089, 19996, 23537]
[23535,     0,  1233,  1258,  1384,   848,   974,   386,  1259,  1407,   827,  1233,  1670,  1259,  1672,  1317,  1670,     0,   845,  1407,     1]
[19734,  1233,     0,  1197,   514,   363,   913,   848,  1198,  1347,   405,     0,   800,  1198,   800,  1305,   800,  1233,  1694,  1347,  1234]
[19801,  1258,  1197,     0,  1348,  1196,   938,  1259,     1,   511,   791,  1197,   412,     1,   775,   916,   412,  1258,   446,   511,  1259]
[19930,  1384,   514,  1348,     0,   513,   409,  1385,  1348,  1202,   917,   514,   951,  1348,   952,  1454,   951,  1384,  1845,  1202,  1384]
[19731,   848,   363,  1196,   513,     0,   912,  1233,  1197,  1345,   765,   363,   799,  1197,   800,  1303,   799,   848,  1693,  1345,   849]
[19470,   974,   913,   938,   409,   912,     0,   975,   939,   792,   507,   913,  1350,   939,  1352,  1906,  1350,   974,  1434,   792,   975]
[23537,   386,   848,  1259,  1385,  1233,   975,     0,  1260,  1408,   443,   848,  1672,  1260,  1672,  1318,  1672,   386,   846,  1408,   387]
[19804,  1259,  1198,     1,  1348,  1197,   939,  1260,     0,   512,   792,  1198,   413,     0,   777,   915,   413,  1259,   447,   512,  1259]
[19996,  1407,  1347,   511,  1202,  1345,   792,  1408,   512,     0,   940,  1347,   923,   512,   925,  1453,   923,  1407,   982,     0,  1408]
[19279,   827,   405,   791,   917,   765,   507,   443,   792,   940,     0,   405,  1203,   792,  1203,  1759,  1203,   827,  1287,   940,   828]
[19734,  1233,     0,  1197,   514,   363,   913,   848,  1198,  1347,   405,     0,   800,  1198,   800,  1305,   800,  1233,  1694,  1347,  1234]
[20263,  1670,   800,   412,   951,   799,  1350,  1672,   413,   923,  1203,   800,     0,   413,   367,   453,     0,  1670,   858,   923,  1672]
[19804,  1259,  1198,     1,  1348,  1197,   939,  1260,     0,   512,   792,  1198,   413,     0,   777,   915,   413,  1259,   447,   512,  1259]
[20265,  1672,   800,   775,   952,   800,  1352,  1672,   777,   925,  1203,   800,   367,   777,     0,   846,   367,  1672,  1247,   925,  1673]
[24610,  1317,  1305,   916,  1454,  1303,  1906,  1318,   915,  1453,  1759,  1305,   453,   915,   846,     0,   453,  1317,   470,  1453,  1317]
[20263,  1670,   800,   412,   951,   799,  1350,  1672,   413,   923,  1203,   800,     0,   413,   367,   453,     0,  1670,   858,   923,  1672]
[23535,     0,  1233,  1258,  1384,   848,   974,   386,  1259,  1407,   827,  1233,  1670,  1259,  1672,  1317,  1670,     0,   845,  1407,     1]
[24089,   845,  1694,   446,  1845,  1693,  1434,   846,   447,   982,  1287,  1694,   858,   447,  1247,   470,   858,   845,     0,   982,   846]
[19996,  1407,  1347,   511,  1202,  1345,   792,  1408,   512,     0,   940,  1347,   923,   512,   925,  1453,   923,  1407,   982,     0,  1408]
[23537,     1,  1234,  1259,  1384,   849,   975,   387,  1259,  1408,   828,  1234,  1672,  1259,  1673,  1317,  1672,     1,   846,  1408,     0]
