[    0, 339578, 296912, 340741, 334722, 291690, 291690, 340686, 334722, 298647, 334722, 333614, 340741, 302767, 290582, 302767, 340741, 339578, 346729, 334722, 339578]
[339578,     0, 339578, 340741, 339578, 339578, 339578, 340686, 339578, 339578, 339578, 339578, 340741, 339578, 339578, 339578, 340741, 339578, 346729, 339578, 339578]
[296912, 339578,     0, 340741, 334722, 296912, 296912, 340686, 334722, 298647, 334722, 333614, 340741, 302767, 296912, 302767, 340741, 339578, 346729, 334722, 339578]
[340741, 340741, 340741,     0, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741,     0, 340741, 346729, 340741, 340741]
[334722, 339578, 334722, 340741,     0, 334722, 334722, 340686, 334722, 334722, 334722, 334722, 340741, 334722, 334722, 334722, 340741, 339578, 346729, 334722, 339578]
[291690, 339578, 296912, 340741, 334722,     0, 291690, 340686, 334722, 298647, 334722, 333614, 340741, 302767, 291690, 302767, 340741, 339578, 346729, 334722, 339578]
[291690, 339578, 296912, 340741, 334722, 291690,     0, 340686, 334722, 298647, 334722, 333614, 340741, 302767, 291690, 302767, 340741, 339578, 346729, 334722, 339578]
[340686, 340686, 340686, 340741, 340686, 340686, 340686,     0, 340686, 340686, 340686, 340686, 340741, 340686, 340686, 340686, 340741, 340686, 346729, 340686, 340686]
[334722, 339578, 334722, 340741, 334722, 334722, 334722, 340686,     0, 334722, 334722, 334722, 340741, 334722, 334722, 334722, 340741, 339578, 346729, 334722, 339578]
[298647, 339578, 298647, 340741, 334722, 298647, 298647, 340686, 334722,     0, 334722, 333614, 340741, 302767, 298647, 302767, 340741, 339578, 346729, 334722, 339578]
[334722, 339578, 334722, 340741, 334722, 334722, 334722, 340686, 334722, 334722,     0, 334722, 340741, 334722, 334722, 334722, 340741, 339578, 346729, 334722, 339578]
[333614, 339578, 333614, 340741, 334722, 333614, 333614, 340686, 334722, 333614, 334722,     0, 340741, 333614, 333614, 333614, 340741, 339578, 346729, 334722, 339578]
[340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741,     0, 340741, 340741, 340741, 340741, 340741, 346729, 340741, 340741]
[302767, 339578, 302767, 340741, 334722, 302767, 302767, 340686, 334722, 302767, 334722, 333614, 340741,     0, 302767,     0, 340741, 339578, 346729, 334722, 339578]
[290582, 339578, 296912, 340741, 334722, 291690, 291690, 340686, 334722, 298647, 334722, 333614, 340741, 302767,     0, 302767, 340741, 339578, 346729, 334722, 339578]
[302767, 339578, 302767, 340741, 334722, 302767, 302767, 340686, 334722, 302767, 334722, 333614, 340741,     0, 302767,     0, 340741, 339578, 346729, 334722, 339578]
[340741, 340741, 340741,     0, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741, 340741,     0, 340741, 346729, 340741, 340741]
[339578, 339578, 339578, 340741, 339578, 339578, 339578, 340686, 339578, 339578, 339578, 339578, 340741, 339578, 339578, 339578, 340741,     0, 346729, 339578, 339578]
[346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729, 346729,     0, 346729, 346729]
[334722, 339578, 334722, 340741, 334722, 334722, 334722, 340686, 334722, 334722, 334722, 334722, 340741, 334722, 334722, 334722, 340741, 339578, 346729,     0, 339578]
[339578, 339578, 339578, 340741, 339578, 339578, 339578, 340686, 339578, 339578, 339578, 339578, 340741, 339578, 339578, 339578, 340741, 339578, 346729, 339578,     0]
