[    0,   896,   821,   821,   717,   896,   641,   896,   896,   641,   821,   896,   717,   896,   821,   717,   641,   896,   821,   717,   896]
[  896,     0,    82,    82,   164,     0,   222,     0,     0,   222,    82,     0,   164,     0,    82,   164,   222,     0,    82,   164,     0]
[  821,    82,     0,     0,   222,    82,   164,    82,    82,   164,     0,    82,   222,    82,     0,   222,   164,    82,     0,   222,    82]
[  821,    82,     0,     0,   222,    82,   164,    82,    82,   164,     0,    82,   222,    82,     0,   222,   164,    82,     0,   222,    82]
[  717,   164,   222,   222,     0,   164,    82,   164,   164,    82,   222,   164,     0,   164,   222,     0,    82,   164,   222,     0,   164]
[  896,     0,    82,    82,   164,     0,   222,     0,     0,   222,    82,     0,   164,     0,    82,   164,   222,     0,    82,   164,     0]
[  641,   222,   164,   164,    82,   222,     0,   222,   222,     0,   164,   222,    82,   222,   164,    82,     0,   222,   164,    82,   222]
[  896,     0,    82,    82,   164,     0,   222,     0,     0,   222,    82,     0,   164,     0,    82,   164,   222,     0,    82,   164,     0]
[  896,     0,    82,    82,   164,     0,   222,     0,     0,   222,    82,     0,   164,     0,    82,   164,   222,     0,    82,   164,     0]
[  641,   222,   164,   164,    82,   222,     0,   222,   222,     0,   164,   222,    82,   222,   164,    82,     0,   222,   164,    82,   222]
[  821,    82,     0,     0,   222,    82,   164,    82,    82,   164,     0,    82,   222,    82,     0,   222,   164,    82,     0,   222,    82]
[  896,     0,    82,    82,   164,     0,   222,     0,     0,   222,    82,     0,   164,     0,    82,   164,   222,     0,    82,   164,     0]
[  717,   164,   222,   222,     0,   164,    82,   164,   164,    82,   222,   164,     0,   164,   222,     0,    82,   164,   222,     0,   164]
[  896,     0,    82,    82,   164,     0,   222,     0,     0,   222,    82,     0,   164,     0,    82,   164,   222,     0,    82,   164,     0]
[  821,    82,     0,     0,   222,    82,   164,    82,    82,   164,     0,    82,   222,    82,     0,   222,   164,    82,     0,   222,    82]
[  717,   164,   222,   222,     0,   164,    82,   164,   164,    82,   222,   164,     0,   164,   222,     0,    82,   164,   222,     0,   164]
[  641,   222,   164,   164,    82,   222,     0,   222,   222,     0,   164,   222,    82,   222,   164,    82,     0,   222,   164,    82,   222]
[  896,     0,    82,    82,   164,     0,   222,     0,     0,   222,    82,     0,   164,     0,    82,   164,   222,     0,    82,   164,     0]
[  821,    82,     0,     0,   222,    82,   164,    82,    82,   164,     0,    82,   222,    82,     0,   222,   164,    82,     0,   222,    82]
[  717,   164,   222,   222,     0,   164,    82,   164,   164,    82,   222,   164,     0,   164,   222,     0,    82,   164,   222,     0,   164]
[  896,     0,    82,    82,   164,     0,   222,     0,     0,   222,    82,     0,   164,     0,    82,   164,   222,     0,    82,   164,     0]
