[    0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0]
[    0,     0,     0,  1909,     0,  1439,     0,  1948,  1948,  1478,  1478,  1478,     0,  1478,  1948,  1948,  1478,  1478,  1478,     0,  1478]
[    0,     0,     0,  1898,     0,  1439,     0,  1948,  1936,  1466,  1478,  1466,     0,  1466,  1948,  1948,  1478,  1478,  1466,     0,  1478]
[    0,  1909,  1898,     0,  1909,  1195,  1898,  1057,  1057,  1531,  1531,  1531,  1898,  1531,  1057,  1057,  1531,  1531,  1530,  1909,  1531]
[    0,     0,     0,  1909,     0,  1439,     0,  1948,  1948,  1478,  1478,  1478,     0,  1478,  1948,  1948,  1478,  1478,  1478,     0,  1478]
[    0,  1439,  1439,  1195,  1439,     0,  1428,  1531,  1530,  1060,  1061,  1060,  1439,  1060,  1531,  1531,  1061,  1061,  1060,  1439,  1061]
[    0,     0,     0,  1898,     0,  1428,     0,  1936,  1936,  1466,  1466,  1466,     0,  1466,  1948,  1936,  1466,  1466,  1466,     0,  1466]
[    0,  1948,  1948,  1057,  1948,  1531,  1936,     0,     0,  1199,  1199,  1199,  1948,  1199,     0,     0,  1199,  1199,  1199,  1948,  1199]
[    0,  1948,  1936,  1057,  1948,  1530,  1936,     0,     0,  1199,  1199,  1199,  1948,  1199,     0,     0,  1199,  1199,  1199,  1948,  1199]
[    0,  1478,  1466,  1531,  1478,  1060,  1466,  1199,  1199,     0,     0,     0,  1478,     0,  1199,  1199,     0,     0,     0,  1478,     0]
[    0,  1478,  1478,  1531,  1478,  1061,  1466,  1199,  1199,     0,     0,     0,  1478,     0,  1199,  1199,     0,     0,     0,  1478,     0]
[    0,  1478,  1466,  1531,  1478,  1060,  1466,  1199,  1199,     0,     0,     0,  1478,     0,  1199,  1199,     0,     0,     0,  1478,     0]
[    0,     0,     0,  1898,     0,  1439,     0,  1948,  1948,  1478,  1478,  1478,     0,  1466,  1948,  1948,  1478,  1478,  1466,     0,  1478]
[    0,  1478,  1466,  1531,  1478,  1060,  1466,  1199,  1199,     0,     0,     0,  1466,     0,  1199,  1199,     0,     0,     0,  1478,     0]
[    0,  1948,  1948,  1057,  1948,  1531,  1948,     0,     0,  1199,  1199,  1199,  1948,  1199,     0,     0,  1199,  1199,  1199,  1948,  1199]
[    0,  1948,  1948,  1057,  1948,  1531,  1936,     0,     0,  1199,  1199,  1199,  1948,  1199,     0,     0,  1199,  1199,  1199,  1948,  1199]
[    0,  1478,  1478,  1531,  1478,  1061,  1466,  1199,  1199,     0,     0,     0,  1478,     0,  1199,  1199,     0,     0,     0,  1478,     0]
[    0,  1478,  1478,  1531,  1478,  1061,  1466,  1199,  1199,     0,     0,     0,  1478,     0,  1199,  1199,     0,     0,     0,  1478,     0]
[    0,  1478,  1466,  1530,  1478,  1060,  1466,  1199,  1199,     0,     0,     0,  1466,     0,  1199,  1199,     0,     0,     0,  1478,     0]
[    0,     0,     0,  1909,     0,  1439,     0,  1948,  1948,  1478,  1478,  1478,     0,  1478,  1948,  1948,  1478,  1478,  1478,     0,  1478]
[    0,  1478,  1478,  1531,  1478,  1061,  1466,  1199,  1199,     0,     0,     0,  1478,     0,  1199,  1199,     0,     0,     0,  1478,     0]
